txn_id,customer_id,account_id,txn_date,txn_timestamp,amount,direction,category,mcc_code,merchant_name,merchant_city,channel,payment_ref,balance_after,is_international
TXN-0003961,C-00000009,ACC-C00000009-001,2024-04-20,2024-04-21T05:48:43.776Z,289511.00,credit,salary_credit,,,Bangalore,neft,Flipkart,10929065.00,0
TXN-0003962,C-00000009,ACC-C00000009-001,2024-01-10,2024-01-11T15:27:40.908Z,111.00,debit,fee,,,Bangalore,branch,,10928954.00,0
TXN-0003963,C-00000009,ACC-C00000009-001,2024-09-24,2024-09-25T11:13:21.334Z,35907.00,debit,transfer,,,Bangalore,upi,,10893047.00,0
TXN-0003964,C-00000009,ACC-C00000009-001,2024-06-13,2024-06-14T03:19:49.242Z,27057.00,credit,transfer,,,Bangalore,upi,,10920104.00,0
TXN-0003965,C-00000009,ACC-C00000009-001,2024-06-16,2024-06-17T02:04:56.040Z,191135.00,credit,salary_credit,,,Bangalore,neft,Flipkart,11111239.00,0
TXN-0003966,C-00000009,ACC-C00000009-001,2024-04-24,2024-04-24T20:08:51.470Z,189.00,debit,fee,,,Bangalore,branch,,11111050.00,0
TXN-0003967,C-00000009,ACC-C00000009-001,2024-12-08,2024-12-09T18:10:15.930Z,28621.00,credit,transfer,,,Bangalore,upi,,11139671.00,0
TXN-0003968,C-00000009,ACC-C00000009-001,2024-02-27,2024-02-28T08:46:33.101Z,458.00,debit,fee,,,Bangalore,branch,,11139213.00,0
TXN-0003969,C-00000009,ACC-C00000009-001,2024-07-22,2024-07-22T22:11:38.471Z,497.00,debit,fee,,,Bangalore,branch,,11138716.00,0
TXN-0003970,C-00000009,ACC-C00000009-001,2024-12-11,2024-12-12T15:34:13.376Z,54344.00,debit,transfer,,,Bangalore,upi,,11084372.00,0
TXN-0003971,C-00000009,ACC-C00000009-001,2024-04-12,2024-04-13T11:39:49.977Z,36162.00,debit,transfer,,,Bangalore,upi,,11048210.00,0
TXN-0003972,C-00000009,ACC-C00000009-001,2024-02-12,2024-02-12T19:26:44.182Z,1091.00,debit,retail,,Amazon,Bangalore,card,,11047119.00,0
TXN-0003973,C-00000009,ACC-C00000009-001,2024-10-16,2024-10-16T20:11:16.805Z,47968.00,debit,transfer,,,Bangalore,upi,,10999151.00,0
TXN-0003974,C-00000009,ACC-C00000009-001,2024-06-30,2024-07-01T05:13:44.077Z,558.00,debit,fee,,,Bangalore,branch,,10998593.00,0
TXN-0003975,C-00000009,ACC-C00000009-001,2024-06-30,2024-07-01T10:25:27.509Z,322797.00,credit,salary_credit,,,Bangalore,neft,Flipkart,11321390.00,0
TXN-0003976,C-00000009,ACC-C00000009-001,2024-09-15,2024-09-16T12:53:09.168Z,447.00,debit,fee,,,Bangalore,branch,,11320943.00,0
TXN-0003977,C-00000009,ACC-C00000009-001,2024-10-23,2024-10-23T20:43:26.387Z,225809.00,credit,salary_credit,,,Bangalore,neft,Flipkart,11546752.00,0
TXN-0003978,C-00000009,ACC-C00000009-001,2024-12-21,2024-12-21T23:38:28.581Z,6585.00,debit,retail,,Department Store,Bangalore,card,,11540167.00,0
TXN-0003979,C-00000009,ACC-C00000009-001,2024-12-20,2024-12-21T07:04:48.060Z,398.00,debit,fee,,,Bangalore,branch,,11539769.00,0
TXN-0003980,C-00000009,ACC-C00000009-001,2024-08-11,2024-08-12T15:04:18.859Z,243933.00,credit,salary_credit,,,Bangalore,neft,Flipkart,11783702.00,0
TXN-0003981,C-00000009,ACC-C00000009-001,2024-12-16,2024-12-17T08:52:41.723Z,13405.00,debit,atm,6211,,Bangalore,atm,,11770297.00,0
TXN-0003982,C-00000009,ACC-C00000009-001,2024-11-22,2024-11-23T02:52:47.517Z,3669.00,debit,retail,,Petrol Pump,Bangalore,card,,11766628.00,0
TXN-0003983,C-00000009,ACC-C00000009-001,2024-02-09,2024-02-10T12:47:46.549Z,4914.00,debit,retail,,Gym,Bangalore,card,,11761714.00,0
TXN-0003984,C-00000009,ACC-C00000009-001,2024-04-16,2024-04-17T03:15:58.171Z,565.00,debit,fee,,,Bangalore,branch,,11761149.00,0
TXN-0003985,C-00000009,ACC-C00000009-001,2024-07-17,2024-07-18T04:46:29.697Z,5850.00,debit,retail,,Amazon,Bangalore,card,,11755299.00,0
TXN-0003986,C-00000009,ACC-C00000009-001,2024-09-15,2024-09-15T22:13:15.695Z,146.00,debit,fee,,,Bangalore,branch,,11755153.00,0
TXN-0003987,C-00000009,ACC-C00000009-001,2024-01-15,2024-01-15T19:26:11.753Z,532.00,debit,fee,,,Bangalore,branch,,11754621.00,0
TXN-0003988,C-00000009,ACC-C00000009-001,2024-10-27,2024-10-28T02:50:45.950Z,13145.00,debit,atm,6211,,Bangalore,atm,,11741476.00,0
TXN-0003989,C-00000009,ACC-C00000009-001,2024-07-14,2024-07-15T06:07:45.649Z,251061.00,credit,salary_credit,,,Bangalore,neft,Flipkart,11992537.00,0
TXN-0003990,C-00000009,ACC-C00000009-001,2024-04-03,2024-04-04T14:16:26.778Z,347875.00,credit,salary_credit,,,Bangalore,neft,Flipkart,12340412.00,0
TXN-0003991,C-00000009,ACC-C00000009-001,2024-07-26,2024-07-27T11:47:07.724Z,54937.00,debit,transfer,,,Bangalore,upi,,12285475.00,0
TXN-0003992,C-00000009,ACC-C00000009-001,2024-09-06,2024-09-07T09:45:38.539Z,275.00,debit,fee,,,Bangalore,branch,,12285200.00,0
TXN-0003993,C-00000009,ACC-C00000009-001,2024-04-02,2024-04-02T19:03:33.838Z,590.00,debit,fee,,,Bangalore,branch,,12284610.00,0
TXN-0003994,C-00000009,ACC-C00000009-001,2024-08-21,2024-08-22T13:04:51.542Z,208481.00,credit,salary_credit,,,Bangalore,neft,Flipkart,12493091.00,0
TXN-0003995,C-00000009,ACC-C00000009-001,2024-05-04,2024-05-05T00:43:13.696Z,2091.00,debit,retail,,Gym,Bangalore,card,,12491000.00,0
TXN-0003996,C-00000009,ACC-C00000009-001,2024-12-09,2024-12-09T19:41:32.955Z,263896.00,credit,salary_credit,,,Bangalore,neft,Flipkart,12754896.00,0
TXN-0003997,C-00000009,ACC-C00000009-001,2024-01-08,2024-01-08T23:04:02.160Z,394.00,debit,fee,,,Bangalore,branch,,12754502.00,0
TXN-0003998,C-00000009,ACC-C00000009-001,2024-08-25,2024-08-26T18:12:27.450Z,51360.00,debit,transfer,,,Bangalore,upi,,12703142.00,0
TXN-0003999,C-00000009,ACC-C00000009-001,2024-07-02,2024-07-03T06:27:32.013Z,247039.00,credit,salary_credit,,,Bangalore,neft,Flipkart,12950181.00,0
TXN-0004000,C-00000009,ACC-C00000009-001,2024-10-11,2024-10-11T19:29:29.938Z,251.00,debit,fee,,,Bangalore,branch,,12949930.00,0
TXN-0004001,C-00000009,ACC-C00000009-001,2024-12-07,2024-12-08T11:04:12.950Z,8041.00,debit,atm,6211,,Bangalore,atm,,12941889.00,0
TXN-0004002,C-00000009,ACC-C00000009-001,2024-11-01,2024-11-01T22:00:38.327Z,547.00,debit,fee,,,Bangalore,branch,,12941342.00,0
TXN-0004003,C-00000009,ACC-C00000009-001,2024-02-18,2024-02-19T13:51:11.062Z,17158.00,credit,transfer,,,Bangalore,upi,,12958500.00,0
TXN-0004004,C-00000009,ACC-C00000009-001,2024-01-06,2024-01-07T17:55:16.948Z,5477.00,debit,retail,,Pharmacy,Bangalore,card,,12953023.00,0
TXN-0004005,C-00000009,ACC-C00000009-001,2024-02-10,2024-02-11T02:07:42.045Z,543.00,debit,fee,,,Bangalore,branch,,12952480.00,0
TXN-0004006,C-00000009,ACC-C00000009-001,2024-08-14,2024-08-14T22:52:26.577Z,496.00,debit,fee,,,Bangalore,branch,,12951984.00,0
TXN-0004007,C-00000009,ACC-C00000009-001,2024-06-20,2024-06-21T14:47:30.345Z,351.00,debit,fee,,,Bangalore,branch,,12951633.00,0
TXN-0004008,C-00000009,ACC-C00000009-001,2024-07-22,2024-07-23T09:37:57.585Z,235.00,debit,fee,,,Bangalore,branch,,12951398.00,0
TXN-0004009,C-00000009,ACC-C00000009-001,2024-11-12,2024-11-13T10:10:31.333Z,1798.00,debit,retail,,Swiggy,Bangalore,card,,12949600.00,0
TXN-0004010,C-00000009,ACC-C00000009-001,2024-09-05,2024-09-06T06:54:35.276Z,4133.00,debit,retail,,Petrol Pump,Bangalore,card,,12945467.00,0
TXN-0004011,C-00000009,ACC-C00000009-001,2024-01-08,2024-01-09T06:51:49.273Z,365.00,debit,fee,,,Bangalore,branch,,12945102.00,0
TXN-0004012,C-00000009,ACC-C00000009-001,2024-01-13,2024-01-14T16:43:08.690Z,1535.00,debit,retail,,Gym,Bangalore,card,,12943567.00,0
TXN-0004013,C-00000009,ACC-C00000009-001,2024-10-04,2024-10-05T16:56:46.613Z,138.00,debit,fee,,,Bangalore,branch,,12943429.00,0
TXN-0004014,C-00000009,ACC-C00000009-001,2024-04-23,2024-04-23T21:56:27.003Z,7970.00,debit,retail,,Zomato,Bangalore,card,,12935459.00,0
TXN-0004015,C-00000009,ACC-C00000009-001,2024-11-27,2024-11-28T03:22:46.223Z,6480.00,debit,retail,,Gym,Bangalore,card,,12928979.00,0
TXN-0004016,C-00000009,ACC-C00000009-001,2024-06-08,2024-06-08T18:49:18.963Z,135.00,debit,fee,,,Bangalore,branch,,12928844.00,0
TXN-0004017,C-00000009,ACC-C00000009-001,2024-03-07,2024-03-08T12:23:41.350Z,268.00,debit,fee,,,Bangalore,branch,,12928576.00,0
TXN-0004018,C-00000009,ACC-C00000009-001,2024-12-27,2024-12-28T10:55:25.066Z,5933.00,debit,retail,,Flipkart,Bangalore,card,,12922643.00,0
TXN-0004019,C-00000009,ACC-C00000009-001,2024-04-17,2024-04-18T01:05:28.343Z,16775.00,debit,atm,6211,,Bangalore,atm,,12905868.00,0
TXN-0004020,C-00000009,ACC-C00000009-001,2024-05-05,2024-05-06T11:15:11.870Z,1341.00,debit,atm,6211,,Bangalore,atm,,12904527.00,0
TXN-0004021,C-00000009,ACC-C00000009-001,2024-05-07,2024-05-08T17:37:05.141Z,218079.00,credit,salary_credit,,,Bangalore,neft,Flipkart,13122606.00,0
TXN-0004022,C-00000009,ACC-C00000009-001,2024-04-20,2024-04-21T02:34:59.339Z,6855.00,debit,retail,,Pharmacy,Bangalore,card,,13115751.00,0
TXN-0004023,C-00000009,ACC-C00000009-001,2024-09-16,2024-09-17T07:36:28.888Z,6170.00,debit,retail,,Zomato,Bangalore,card,,13109581.00,0
TXN-0004024,C-00000009,ACC-C00000009-001,2024-03-13,2024-03-14T03:38:06.125Z,201.00,debit,fee,,,Bangalore,branch,,13109380.00,0
TXN-0004025,C-00000009,ACC-C00000009-001,2024-01-20,2024-01-21T16:02:25.665Z,248.00,debit,fee,,,Bangalore,branch,,13109132.00,0
TXN-0004026,C-00000009,ACC-C00000009-001,2024-03-31,2024-03-31T20:12:47.659Z,497.00,debit,fee,,,Bangalore,branch,,13108635.00,0
TXN-0004027,C-00000009,ACC-C00000009-001,2024-11-20,2024-11-21T02:14:47.680Z,12647.00,debit,atm,6211,,Bangalore,atm,,13095988.00,0
TXN-0004028,C-00000009,ACC-C00000009-001,2024-10-05,2024-10-05T22:48:28.910Z,465.00,debit,fee,,,Bangalore,branch,,13095523.00,0
TXN-0004029,C-00000009,ACC-C00000009-001,2024-05-15,2024-05-16T03:54:01.889Z,19814.00,debit,atm,6211,,Bangalore,atm,,13075709.00,0
TXN-0004030,C-00000009,ACC-C00000009-001,2024-10-10,2024-10-10T23:57:52.174Z,18516.00,debit,transfer,,,Bangalore,upi,,13057193.00,0
TXN-0004031,C-00000009,ACC-C00000009-001,2024-07-22,2024-07-23T01:04:17.609Z,3532.00,debit,retail,,Flipkart,Bangalore,card,,13053661.00,0
TXN-0004032,C-00000009,ACC-C00000009-001,2024-10-08,2024-10-09T00:08:51.796Z,10358.00,debit,atm,6211,,Bangalore,atm,,13043303.00,0
TXN-0004033,C-00000009,ACC-C00000009-001,2024-10-14,2024-10-15T12:35:33.055Z,291593.00,credit,salary_credit,,,Bangalore,neft,Flipkart,13334896.00,0
TXN-0004034,C-00000009,ACC-C00000009-001,2024-06-04,2024-06-05T01:35:48.714Z,122.00,debit,fee,,,Bangalore,branch,,13334774.00,0
TXN-0004035,C-00000009,ACC-C00000009-001,2024-04-10,2024-04-10T19:03:28.831Z,141.00,debit,fee,,,Bangalore,branch,,13334633.00,0
TXN-0004036,C-00000009,ACC-C00000009-001,2024-09-22,2024-09-23T07:44:59.374Z,563.00,debit,fee,,,Bangalore,branch,,13334070.00,0
TXN-0004037,C-00000009,ACC-C00000009-001,2024-11-19,2024-11-20T13:19:45.410Z,153870.00,credit,salary_credit,,,Bangalore,neft,Flipkart,13487940.00,0
TXN-0004038,C-00000009,ACC-C00000009-001,2024-05-07,2024-05-08T06:04:33.775Z,363.00,debit,fee,,,Bangalore,branch,,13487577.00,0
TXN-0004039,C-00000009,ACC-C00000009-001,2024-02-11,2024-02-12T10:18:59.332Z,326.00,debit,fee,,,Bangalore,branch,,13487251.00,0
TXN-0004040,C-00000009,ACC-C00000009-001,2024-05-23,2024-05-23T19:16:38.420Z,290205.00,credit,salary_credit,,,Bangalore,neft,Flipkart,13777456.00,0
TXN-0004041,C-00000009,ACC-C00000009-001,2024-10-05,2024-10-06T00:42:29.092Z,385.00,debit,fee,,,Bangalore,branch,,13777071.00,0
TXN-0004042,C-00000009,ACC-C00000009-001,2024-12-08,2024-12-08T18:39:30.640Z,426.00,debit,fee,,,Bangalore,branch,,13776645.00,0
TXN-0004043,C-00000009,ACC-C00000009-001,2024-10-20,2024-10-21T00:07:03.079Z,2120.00,debit,atm,6211,,Bangalore,atm,,13774525.00,0
TXN-0004044,C-00000009,ACC-C00000009-001,2024-04-10,2024-04-11T15:48:55.064Z,575.00,debit,fee,,,Bangalore,branch,,13773950.00,0
TXN-0004045,C-00000009,ACC-C00000009-001,2023-12-31,2024-01-01T16:18:16.053Z,46422.00,debit,transfer,,,Bangalore,upi,,13727528.00,0
TXN-0004046,C-00000009,ACC-C00000009-001,2024-08-20,2024-08-21T05:47:12.056Z,16860.00,debit,transfer,,,Bangalore,upi,,13710668.00,0
TXN-0004047,C-00000009,ACC-C00000009-001,2024-07-19,2024-07-20T07:00:26.346Z,22653.00,debit,transfer,,,Bangalore,upi,,13688015.00,0
TXN-0004048,C-00000009,ACC-C00000009-001,2024-02-18,2024-02-18T21:55:51.870Z,206.00,debit,fee,,,Bangalore,branch,,13687809.00,0
TXN-0004049,C-00000009,ACC-C00000009-001,2024-05-02,2024-05-03T03:29:47.971Z,53657.00,debit,transfer,,,Bangalore,upi,,13634152.00,0
TXN-0004050,C-00000009,ACC-C00000009-001,2024-06-14,2024-06-15T07:49:47.534Z,3210.00,debit,retail,,Swiggy,Bangalore,card,,13630942.00,0
TXN-0004051,C-00000009,ACC-C00000009-001,2024-09-05,2024-09-05T19:05:52.855Z,13226.00,debit,transfer,,,Bangalore,upi,,13617716.00,0
TXN-0004052,C-00000009,ACC-C00000009-001,2024-07-04,2024-07-05T17:15:26.398Z,4134.00,debit,retail,,Swiggy,Bangalore,card,,13613582.00,0
TXN-0004053,C-00000009,ACC-C00000009-001,2024-08-23,2024-08-24T12:55:25.153Z,171804.00,credit,salary_credit,,,Bangalore,neft,Flipkart,13785386.00,0
TXN-0004054,C-00000009,ACC-C00000009-001,2024-10-14,2024-10-15T09:56:38.200Z,280.00,debit,fee,,,Bangalore,branch,,13785106.00,0
TXN-0004055,C-00000009,ACC-C00000009-001,2024-12-19,2024-12-20T17:25:00.330Z,333121.00,credit,salary_credit,,,Bangalore,neft,Flipkart,14118227.00,0
TXN-0004056,C-00000009,ACC-C00000009-001,2024-10-14,2024-10-15T00:53:29.295Z,1458.00,debit,retail,,Zomato,Bangalore,card,,14116769.00,0
TXN-0004057,C-00000009,ACC-C00000009-001,2024-01-07,2024-01-07T22:42:18.828Z,34451.00,debit,transfer,,,Bangalore,upi,,14082318.00,0
TXN-0004058,C-00000009,ACC-C00000009-001,2024-03-22,2024-03-22T22:36:44.133Z,2297.00,debit,retail,,Petrol Pump,Bangalore,card,,14080021.00,0
TXN-0004059,C-00000009,ACC-C00000009-001,2024-08-13,2024-08-13T22:22:18.393Z,14710.00,debit,transfer,,,Bangalore,upi,,14065311.00,0
TXN-0004060,C-00000009,ACC-C00000009-001,2024-08-17,2024-08-17T23:51:05.752Z,337.00,debit,fee,,,Bangalore,branch,,14064974.00,0
TXN-0004061,C-00000009,ACC-C00000009-001,2024-08-05,2024-08-06T01:02:47.465Z,348.00,debit,fee,,,Bangalore,branch,,14064626.00,0
TXN-0004062,C-00000009,ACC-C00000009-001,2024-02-06,2024-02-06T23:12:33.001Z,363.00,debit,fee,,,Bangalore,branch,,14064263.00,0
TXN-0004063,C-00000009,ACC-C00000009-001,2024-02-21,2024-02-22T03:03:10.898Z,239.00,debit,fee,,,Bangalore,branch,,14064024.00,0
TXN-0004064,C-00000009,ACC-C00000009-001,2024-01-15,2024-01-15T20:40:26.878Z,20057.00,debit,atm,6211,,Bangalore,atm,,14043967.00,0
TXN-0004065,C-00000009,ACC-C00000009-001,2024-06-13,2024-06-14T07:44:37.020Z,8834.00,debit,atm,6211,,Bangalore,atm,,14035133.00,0
TXN-0004066,C-00000009,ACC-C00000009-001,2024-10-27,2024-10-27T22:23:04.703Z,538.00,debit,retail,,Department Store,Bangalore,card,,14034595.00,0
TXN-0004067,C-00000009,ACC-C00000009-001,2024-11-18,2024-11-19T11:20:48.628Z,295036.00,credit,salary_credit,,,Bangalore,neft,Flipkart,14329631.00,0
TXN-0004068,C-00000009,ACC-C00000009-001,2024-09-01,2024-09-01T21:21:57.075Z,150391.00,credit,salary_credit,,,Bangalore,neft,Flipkart,14480022.00,0
TXN-0004069,C-00000009,ACC-C00000009-001,2024-11-17,2024-11-18T05:04:10.789Z,1238.00,debit,atm,6211,,Bangalore,atm,,14478784.00,0
TXN-0004070,C-00000009,ACC-C00000009-001,2024-01-02,2024-01-03T15:08:49.531Z,40227.00,credit,transfer,,,Bangalore,upi,,14519011.00,0
TXN-0004071,C-00000009,ACC-C00000009-001,2024-06-23,2024-06-24T04:45:05.696Z,3197.00,debit,retail,,Flipkart,Bangalore,card,,14515814.00,0
TXN-0004072,C-00000009,ACC-C00000009-001,2024-08-26,2024-08-27T00:58:52.778Z,185914.00,credit,salary_credit,,,Bangalore,neft,Flipkart,14701728.00,0
TXN-0004073,C-00000009,ACC-C00000009-001,2024-02-01,2024-02-02T15:25:28.891Z,1369.00,debit,retail,,Gym,Bangalore,card,,14700359.00,0
TXN-0004074,C-00000009,ACC-C00000009-001,2024-11-30,2024-12-01T17:56:50.998Z,7186.00,debit,retail,,Department Store,Bangalore,card,,14693173.00,0
TXN-0004075,C-00000009,ACC-C00000009-001,2024-08-21,2024-08-22T05:26:20.621Z,130.00,debit,fee,,,Bangalore,branch,,14693043.00,0
TXN-0004076,C-00000009,ACC-C00000009-001,2024-11-16,2024-11-17T06:35:06.745Z,164222.00,credit,salary_credit,,,Bangalore,neft,Flipkart,14857265.00,0
TXN-0004077,C-00000010,ACC-C00000010-001,2024-09-25,2024-09-25T22:35:49.994Z,348.00,debit,fee,,,Delhi,branch,,2849652.00,0
TXN-0004078,C-00000010,ACC-C00000010-001,2024-08-15,2024-08-16T12:50:27.586Z,298.00,debit,fee,,,Delhi,branch,,2849354.00,0
TXN-0004079,C-00000010,ACC-C00000010-001,2024-06-25,2024-06-26T01:05:38.212Z,7383.00,debit,retail,,Zomato,Delhi,card,,2841971.00,0
TXN-0004080,C-00000010,ACC-C00000010-001,2024-09-30,2024-09-30T23:20:46.941Z,476.00,debit,fee,,,Delhi,branch,,2841495.00,0
TXN-0004081,C-00000010,ACC-C00000010-001,2024-03-27,2024-03-27T20:29:08.623Z,32531.00,debit,transfer,,,Delhi,upi,,2808964.00,0
TXN-0004082,C-00000010,ACC-C00000010-001,2024-10-18,2024-10-19T10:36:54.391Z,4168.00,debit,retail,,Zomato,Delhi,card,,2804796.00,0
TXN-0004083,C-00000010,ACC-C00000010-001,2024-08-11,2024-08-12T08:46:14.624Z,298.00,debit,fee,,,Delhi,branch,,2804498.00,0
TXN-0004084,C-00000010,ACC-C00000010-001,2024-05-26,2024-05-27T06:55:14.961Z,11765.00,debit,transfer,,,Delhi,upi,,2792733.00,0
TXN-0004085,C-00000010,ACC-C00000010-001,2024-01-17,2024-01-18T03:18:27.418Z,425.00,debit,fee,,,Delhi,branch,,2792308.00,0
TXN-0004086,C-00000010,ACC-C00000010-001,2024-08-24,2024-08-24T22:56:41.601Z,1624.00,debit,retail,,Petrol Pump,Delhi,card,,2790684.00,0
TXN-0004087,C-00000010,ACC-C00000010-001,2024-04-01,2024-04-02T03:59:10.257Z,7283.00,debit,retail,,Swiggy,Delhi,card,,2783401.00,0
TXN-0004088,C-00000010,ACC-C00000010-001,2024-05-10,2024-05-10T22:12:15.834Z,5324.00,debit,retail,,Department Store,Delhi,card,,2778077.00,0
TXN-0004089,C-00000010,ACC-C00000010-001,2024-01-09,2024-01-10T15:27:49.178Z,2795.00,debit,retail,,Flipkart,Delhi,card,,2775282.00,0
TXN-0004090,C-00000010,ACC-C00000010-001,2024-06-14,2024-06-15T03:21:54.943Z,499.00,debit,fee,,,Delhi,branch,,2774783.00,0
TXN-0004091,C-00000010,ACC-C00000010-001,2024-11-30,2024-12-01T12:57:45.048Z,19112.00,debit,atm,6211,,Delhi,atm,,2755671.00,0
TXN-0004092,C-00000010,ACC-C00000010-001,2024-12-16,2024-12-17T17:37:29.157Z,241.00,debit,fee,,,Delhi,branch,,2755430.00,0
TXN-0004093,C-00000010,ACC-C00000010-001,2024-09-08,2024-09-09T13:04:26.540Z,18866.00,debit,atm,6211,,Delhi,atm,,2736564.00,0
TXN-0004094,C-00000010,ACC-C00000010-001,2024-08-16,2024-08-17T17:00:17.756Z,582.00,debit,fee,,,Delhi,branch,,2735982.00,0
TXN-0004095,C-00000010,ACC-C00000010-001,2024-05-20,2024-05-21T05:11:42.784Z,191.00,debit,fee,,,Delhi,branch,,2735791.00,0
TXN-0004096,C-00000010,ACC-C00000010-001,2024-09-05,2024-09-06T06:45:43.564Z,290.00,debit,fee,,,Delhi,branch,,2735501.00,0
TXN-0004097,C-00000010,ACC-C00000010-001,2024-12-23,2024-12-23T22:32:51.806Z,337088.00,credit,salary_credit,,,Delhi,neft,Microsoft India,3072589.00,0
TXN-0004098,C-00000010,ACC-C00000010-001,2024-05-09,2024-05-10T12:08:04.603Z,3928.00,debit,retail,,Petrol Pump,Delhi,card,,3068661.00,0
TXN-0004099,C-00000010,ACC-C00000010-001,2024-02-05,2024-02-06T16:50:14.954Z,14602.00,debit,atm,6211,,Delhi,atm,,3054059.00,0
TXN-0004100,C-00000010,ACC-C00000010-001,2024-01-27,2024-01-28T13:06:13.244Z,321.00,debit,fee,,,Delhi,branch,,3053738.00,0
TXN-0004101,C-00000010,ACC-C00000010-001,2024-11-08,2024-11-09T18:23:27.133Z,176.00,debit,fee,,,Delhi,branch,,3053562.00,0
TXN-0004102,C-00000010,ACC-C00000010-001,2024-07-07,2024-07-08T08:53:36.810Z,31052.00,credit,transfer,,,Delhi,upi,,3084614.00,0
TXN-0004103,C-00000010,ACC-C00000010-001,2024-10-22,2024-10-23T05:00:12.034Z,38190.00,credit,transfer,,,Delhi,upi,,3122804.00,0
TXN-0004104,C-00000010,ACC-C00000010-001,2024-01-23,2024-01-24T00:34:04.077Z,324.00,debit,fee,,,Delhi,branch,,3122480.00,0
TXN-0004105,C-00000010,ACC-C00000010-001,2024-03-02,2024-03-03T14:30:36.165Z,209.00,debit,fee,,,Delhi,branch,,3122271.00,0
TXN-0004106,C-00000010,ACC-C00000010-001,2024-02-22,2024-02-23T12:18:57.816Z,379.00,debit,fee,,,Delhi,branch,,3121892.00,0
TXN-0004107,C-00000010,ACC-C00000010-001,2024-12-19,2024-12-20T13:51:35.042Z,4701.00,debit,retail,,Petrol Pump,Delhi,card,,3117191.00,0
TXN-0004108,C-00000010,ACC-C00000010-001,2024-02-15,2024-02-16T09:44:45.650Z,236090.00,credit,salary_credit,,,Delhi,neft,Microsoft India,3353281.00,0
TXN-0004109,C-00000010,ACC-C00000010-001,2024-02-03,2024-02-04T01:45:41.287Z,6650.00,debit,retail,,Gym,Delhi,card,,3346631.00,0
TXN-0004110,C-00000010,ACC-C00000010-001,2024-02-22,2024-02-23T18:15:42.860Z,356.00,debit,fee,,,Delhi,branch,,3346275.00,0
TXN-0004111,C-00000010,ACC-C00000010-001,2024-10-09,2024-10-10T07:42:26.295Z,3075.00,debit,retail,,Gym,Delhi,card,,3343200.00,0
TXN-0004112,C-00000010,ACC-C00000010-001,2024-01-15,2024-01-16T07:05:08.283Z,227061.00,credit,salary_credit,,,Delhi,neft,Microsoft India,3570261.00,0
TXN-0004113,C-00000010,ACC-C00000010-001,2024-03-13,2024-03-14T02:46:20.946Z,190823.00,credit,salary_credit,,,Delhi,neft,Microsoft India,3761084.00,0
TXN-0004114,C-00000010,ACC-C00000010-001,2024-09-08,2024-09-09T14:29:51.167Z,188.00,debit,fee,,,Delhi,branch,,3760896.00,0
TXN-0004115,C-00000010,ACC-C00000010-001,2024-08-09,2024-08-10T04:34:32.244Z,198599.00,credit,salary_credit,,,Delhi,neft,Microsoft India,3959495.00,0
TXN-0004116,C-00000010,ACC-C00000010-001,2024-09-25,2024-09-26T04:23:27.818Z,220.00,debit,fee,,,Delhi,branch,,3959275.00,0
TXN-0004117,C-00000010,ACC-C00000010-001,2024-04-27,2024-04-27T20:45:33.634Z,12580.00,debit,atm,6211,,Delhi,atm,,3946695.00,0
TXN-0004118,C-00000010,ACC-C00000010-001,2024-06-27,2024-06-28T05:03:06.763Z,200.00,debit,fee,,,Delhi,branch,,3946495.00,0
TXN-0004119,C-00000010,ACC-C00000010-001,2024-01-20,2024-01-21T05:11:53.199Z,2870.00,debit,retail,,Petrol Pump,Delhi,card,,3943625.00,0
TXN-0004120,C-00000010,ACC-C00000010-001,2024-06-20,2024-06-21T03:28:19.655Z,6278.00,debit,retail,,Pharmacy,Delhi,card,,3937347.00,0
TXN-0004121,C-00000010,ACC-C00000010-001,2024-07-31,2024-08-01T14:37:00.892Z,107.00,debit,fee,,,Delhi,branch,,3937240.00,0
TXN-0004122,C-00000010,ACC-C00000010-001,2024-05-22,2024-05-23T04:33:51.738Z,167.00,debit,fee,,,Delhi,branch,,3937073.00,0
TXN-0004123,C-00000010,ACC-C00000010-001,2024-12-16,2024-12-16T23:14:01.446Z,304.00,debit,fee,,,Delhi,branch,,3936769.00,0
TXN-0004124,C-00000010,ACC-C00000010-001,2024-07-31,2024-07-31T21:21:32.676Z,28901.00,credit,transfer,,,Delhi,upi,,3965670.00,0
TXN-0004125,C-00000010,ACC-C00000010-001,2024-12-27,2024-12-28T00:07:14.439Z,386.00,debit,fee,,,Delhi,branch,,3965284.00,0
TXN-0004126,C-00000010,ACC-C00000010-001,2024-01-03,2024-01-04T03:27:55.203Z,7985.00,debit,retail,,Pharmacy,Delhi,card,,3957299.00,0
TXN-0004127,C-00000010,ACC-C00000010-001,2024-01-26,2024-01-27T12:26:46.651Z,222360.00,credit,salary_credit,,,Delhi,neft,Microsoft India,4179659.00,0
TXN-0004128,C-00000010,ACC-C00000010-001,2024-11-07,2024-11-07T23:25:29.818Z,2995.00,debit,retail,,Zomato,Delhi,card,,4176664.00,0
TXN-0004129,C-00000010,ACC-C00000010-001,2024-09-15,2024-09-16T07:12:53.156Z,6838.00,debit,atm,6211,,Delhi,atm,,4169826.00,0
TXN-0004130,C-00000010,ACC-C00000010-001,2024-04-09,2024-04-10T03:32:06.896Z,16273.00,debit,atm,6211,,Delhi,atm,,4153553.00,0
